gridID_50,region_50,taxo_group,nyear,nyear_b70,nyear_a70
5400,boreal,hoverflies,5,0,5
5402,boreal,bees,2,0,2
5402,boreal,hoverflies,5,1,4
5403,boreal,bees,2,0,2
5403,boreal,hoverflies,3,0,3
5405,boreal,bees,2,2,0
5422,mediterranean,bees,13,3,10
5422,mediterranean,hoverflies,20,1,19
5423,alpine,bees,4,1,3
5423,alpine,hoverflies,21,2,19
5424,alpine,bees,3,1,2
5424,alpine,hoverflies,14,1,13
5425,continental,bees,1,1,0
5425,continental,hoverflies,9,2,7
5431,alpine,bees,4,0,4
5431,alpine,hoverflies,2,0,2
5433,continental,bees,9,4,5
5433,continental,hoverflies,2,1,1
5435,continental,bees,4,4,0
5435,continental,hoverflies,1,0,1
5439,boreal,bees,3,1,2
5439,boreal,hoverflies,1,0,1
5444,boreal,bees,38,6,32
5444,boreal,hoverflies,14,4,10
5445,boreal,bees,33,8,25
5445,boreal,hoverflies,6,0,6
5446,boreal,bees,99,49,50
5446,boreal,hoverflies,74,30,44
5447,boreal,bees,72,32,40
5447,boreal,hoverflies,49,14,35
5448,boreal,bees,51,18,33
5448,boreal,hoverflies,16,0,16
5449,boreal,bees,21,5,16
5449,boreal,hoverflies,7,0,7
5450,boreal,bees,13,0,13
5450,boreal,hoverflies,17,0,17
5451,boreal,bees,5,0,5
5451,boreal,hoverflies,8,0,8
5452,boreal,bees,3,2,1
5452,boreal,hoverflies,2,2,0
5453,boreal,bees,2,0,2
5453,boreal,hoverflies,9,0,9
5454,boreal,bees,5,1,4
5454,boreal,hoverflies,1,0,1
5455,boreal,bees,11,5,6
5455,boreal,hoverflies,4,2,2
5456,boreal,bees,6,0,6
5456,boreal,hoverflies,9,0,9
5474,mediterranean,bees,3,0,3
5474,mediterranean,hoverflies,1,0,1
5475,alpine,bees,4,0,4
5475,alpine,hoverflies,8,0,8
5476,alpine,bees,7,1,6
5476,alpine,hoverflies,7,0,7
5477,continental,hoverflies,10,0,10
5484,alpine,bees,9,5,4
5484,alpine,hoverflies,4,1,3
5486,continental,bees,3,1,2
5487,continental,bees,3,0,3
5491,continental,bees,2,0,2
5492,boreal,bees,3,2,1
5492,boreal,hoverflies,1,0,1
5493,boreal,bees,2,0,2
5496,boreal,bees,21,2,19
5496,boreal,hoverflies,9,1,8
5497,boreal,bees,42,7,35
5497,boreal,hoverflies,17,0,17
5498,boreal,bees,19,3,16
5498,boreal,hoverflies,18,4,14
5499,boreal,bees,52,15,37
5499,boreal,hoverflies,38,8,30
5500,boreal,bees,40,13,27
5500,boreal,hoverflies,16,1,15
5501,boreal,bees,44,17,27
5501,boreal,hoverflies,14,0,14
5502,boreal,bees,6,1,5
5502,boreal,hoverflies,3,0,3
5503,boreal,bees,15,4,11
5503,boreal,hoverflies,1,0,1
5504,boreal,bees,27,3,24
5504,boreal,hoverflies,4,0,4
5505,boreal,bees,3,1,2
5505,boreal,hoverflies,4,0,4
5506,boreal,bees,2,0,2
5506,boreal,hoverflies,3,0,3
5507,boreal,bees,19,10,9
5507,boreal,hoverflies,6,2,4
5508,boreal,bees,3,0,3
5508,boreal,hoverflies,2,0,2
5524,mediterranean,bees,11,1,10
5524,mediterranean,hoverflies,8,2,6
5525,mediterranean,bees,3,2,1
5526,mediterranean,bees,5,2,3
5526,mediterranean,hoverflies,1,1,0
5528,alpine,bees,3,2,1
5528,alpine,hoverflies,8,0,8
5529,continental,bees,5,0,5
5529,continental,hoverflies,2,0,2
5530,continental,bees,1,0,1
5530,continental,hoverflies,11,1,10
5536,alpine,bees,8,5,3
5536,alpine,hoverflies,1,1,0
5537,continental,bees,3,0,3
5537,continental,hoverflies,1,0,1
5538,continental,bees,10,8,2
5539,continental,bees,29,8,21
5539,continental,hoverflies,2,0,2
5542,continental,bees,3,0,3
5542,continental,hoverflies,9,0,9
5543,continental,bees,11,0,11
5543,continental,hoverflies,6,0,6
5544,boreal,bees,3,0,3
5544,boreal,hoverflies,1,0,1
5545,boreal,bees,8,1,7
5546,boreal,bees,2,2,0
5548,boreal,bees,8,0,8
5548,boreal,hoverflies,5,1,4
5549,boreal,bees,31,5,26
5549,boreal,hoverflies,8,2,6
5550,boreal,bees,37,11,26
5550,boreal,hoverflies,9,0,9
5551,boreal,bees,99,50,49
5551,boreal,hoverflies,81,36,45
5552,boreal,bees,44,12,32
5552,boreal,hoverflies,17,3,14
5553,boreal,bees,20,6,14
5553,boreal,hoverflies,18,0,18
5554,boreal,bees,23,7,16
5554,boreal,hoverflies,6,0,6
5555,boreal,bees,24,14,10
5555,boreal,hoverflies,8,0,8
5556,boreal,bees,11,0,11
5556,boreal,hoverflies,5,0,5
5557,boreal,bees,22,5,17
5557,boreal,hoverflies,9,1,8
5558,boreal,bees,3,0,3
5558,boreal,hoverflies,6,0,6
5559,boreal,bees,41,12,29
5559,boreal,hoverflies,33,9,24
5560,boreal,bees,8,5,3
5560,boreal,hoverflies,2,2,0
5576,mediterranean,bees,6,0,6
5576,mediterranean,hoverflies,3,0,3
5577,mediterranean,bees,4,1,3
5577,mediterranean,hoverflies,2,0,2
5578,mediterranean,bees,2,0,2
5579,alpine,bees,3,0,3
5580,alpine,bees,4,3,1
5580,alpine,hoverflies,1,0,1
5581,continental,bees,2,0,2
5581,continental,hoverflies,5,0,5
5582,continental,bees,4,0,4
5582,continental,hoverflies,16,2,14
5583,continental,bees,39,20,19
5583,continental,hoverflies,15,8,7
5589,alpine,bees,2,1,1
5591,continental,bees,7,3,4
5591,continental,hoverflies,1,0,1
5594,continental,bees,3,0,3
5594,continental,hoverflies,1,0,1
5595,continental,bees,3,0,3
5595,continental,hoverflies,7,0,7
5596,boreal,bees,10,0,10
5597,boreal,bees,10,3,7
5598,boreal,bees,3,0,3
5601,boreal,bees,27,3,24
5601,boreal,hoverflies,8,0,8
5602,boreal,bees,25,4,21
5602,boreal,hoverflies,13,4,9
5604,boreal,bees,85,45,40
5604,boreal,hoverflies,38,12,26
5605,boreal,bees,36,8,28
5605,boreal,hoverflies,15,2,13
5606,boreal,bees,13,2,11
5606,boreal,hoverflies,9,0,9
5607,boreal,bees,61,36,25
5607,boreal,hoverflies,16,2,14
5608,boreal,bees,34,17,17
5608,boreal,hoverflies,6,1,5
5609,boreal,bees,31,8,23
5609,boreal,hoverflies,17,4,13
5610,boreal,bees,9,0,9
5610,boreal,hoverflies,5,0,5
5611,boreal,bees,3,0,3
5611,boreal,hoverflies,5,0,5
5612,boreal,bees,18,8,10
5612,boreal,hoverflies,12,2,10
5615,boreal,bees,2,1,1
5615,boreal,hoverflies,1,1,0
5629,mediterranean,bees,30,5,25
5629,mediterranean,hoverflies,18,1,17
5630,mediterranean,bees,4,0,4
5631,alpine,bees,3,2,1
5631,alpine,hoverflies,1,0,1
5632,alpine,bees,1,1,0
5632,alpine,hoverflies,4,1,3
5633,continental,bees,2,1,1
5633,continental,hoverflies,4,1,3
5634,continental,bees,7,2,5
5634,continental,hoverflies,27,1,26
5635,continental,bees,1,0,1
5635,continental,hoverflies,4,0,4
5641,alpine,bees,12,7,5
5642,continental,bees,3,1,2
5642,continental,hoverflies,1,0,1
5644,continental,bees,11,7,4
5648,boreal,bees,16,1,15
5648,boreal,hoverflies,2,0,2
5649,boreal,bees,26,6,20
5650,boreal,bees,13,5,8
5652,boreal,bees,3,1,2
5653,boreal,hoverflies,3,0,3
5654,boreal,bees,19,1,18
5654,boreal,hoverflies,7,1,6
5655,boreal,bees,33,3,30
5655,boreal,hoverflies,22,2,20
5656,boreal,bees,5,2,3
5656,boreal,hoverflies,2,0,2
5657,boreal,bees,63,17,46
5657,boreal,hoverflies,30,6,24
5658,boreal,bees,60,20,40
5658,boreal,hoverflies,24,5,19
5659,boreal,bees,24,10,14
5659,boreal,hoverflies,9,2,7
5660,boreal,bees,40,18,22
5660,boreal,hoverflies,13,1,12
5661,boreal,bees,7,0,7
5661,boreal,hoverflies,8,0,8
5662,boreal,bees,8,1,7
5662,boreal,hoverflies,2,0,2
5663,boreal,bees,15,1,14
5663,boreal,hoverflies,4,0,4
5664,boreal,bees,3,0,3
5664,boreal,hoverflies,1,0,1
5681,mediterranean,bees,22,3,19
5681,mediterranean,hoverflies,5,1,4
5682,mediterranean,bees,7,1,6
5682,mediterranean,hoverflies,7,1,6
5683,alpine,bees,6,2,4
5683,alpine,hoverflies,4,1,3
5684,alpine,bees,6,4,2
5684,alpine,hoverflies,22,7,15
5685,continental,bees,2,2,0
5685,continental,hoverflies,13,2,11
5686,continental,bees,2,1,1
5686,continental,hoverflies,27,2,25
5687,continental,bees,7,5,2
5687,continental,hoverflies,8,0,8
5688,continental,bees,4,1,3
5688,continental,hoverflies,4,2,2
5694,alpine,bees,3,0,3
5694,alpine,hoverflies,7,3,4
5695,continental,bees,9,6,3
5699,continental,bees,4,0,4
5699,continental,hoverflies,2,0,2
5700,continental,bees,3,0,3
5701,boreal,bees,27,3,24
5702,boreal,bees,2,0,2
5702,boreal,hoverflies,1,0,1
5703,boreal,bees,6,0,6
5703,boreal,hoverflies,2,0,2
5706,boreal,bees,39,4,35
5706,boreal,hoverflies,8,1,7
5707,boreal,bees,28,5,23
5707,boreal,hoverflies,15,4,11
5708,boreal,bees,10,1,9
5708,boreal,hoverflies,6,0,6
5709,boreal,bees,53,22,31
5709,boreal,hoverflies,43,14,29
5710,boreal,bees,14,2,12
5710,boreal,hoverflies,8,0,8
5711,boreal,bees,28,8,20
5711,boreal,hoverflies,14,1,13
5712,boreal,bees,45,24,21
5712,boreal,hoverflies,5,0,5
5713,boreal,bees,15,8,7
5713,boreal,hoverflies,2,0,2
5714,boreal,bees,12,3,9
5714,boreal,hoverflies,5,1,4
5715,boreal,bees,7,2,5
5715,boreal,hoverflies,1,0,1
5719,boreal,bees,10,0,10
5732,mediterranean,bees,12,0,12
5732,mediterranean,hoverflies,2,0,2
5733,mediterranean,bees,10,2,8
5733,mediterranean,hoverflies,3,0,3
5734,mediterranean,bees,24,5,19
5734,mediterranean,hoverflies,9,2,7
5735,mediterranean,bees,4,0,4
5735,mediterranean,hoverflies,6,0,6
5736,alpine,bees,17,6,11
5736,alpine,hoverflies,17,10,7
5737,alpine,bees,11,7,4
5737,alpine,hoverflies,9,2,7
5738,continental,bees,4,1,3
5738,continental,hoverflies,6,1,5
5739,continental,bees,5,4,1
5739,continental,hoverflies,2,0,2
5740,continental,bees,2,0,2
5740,continental,hoverflies,5,1,4
5741,continental,bees,4,1,3
5741,continental,hoverflies,16,0,16
5746,alpine,bees,2,1,1
5746,alpine,hoverflies,2,0,2
5749,continental,bees,7,1,6
5751,continental,bees,9,2,7
5751,continental,hoverflies,12,1,11
5753,boreal,bees,41,0,41
5753,boreal,hoverflies,2,1,1
5754,boreal,bees,22,2,20
5754,boreal,hoverflies,1,0,1
5755,boreal,bees,6,1,5
5755,boreal,hoverflies,1,0,1
5758,boreal,bees,19,2,17
5758,boreal,hoverflies,8,1,7
5759,boreal,bees,50,9,41
5759,boreal,hoverflies,19,5,14
5760,boreal,bees,38,4,34
5760,boreal,hoverflies,10,1,9
5762,boreal,bees,52,18,34
5762,boreal,hoverflies,35,9,26
5763,boreal,bees,55,11,44
5763,boreal,hoverflies,25,1,24
5764,boreal,bees,15,4,11
5764,boreal,hoverflies,9,1,8
5765,boreal,bees,39,19,20
5765,boreal,hoverflies,3,0,3
5766,boreal,bees,17,1,16
5766,boreal,hoverflies,10,0,10
5767,boreal,bees,9,0,9
5767,boreal,hoverflies,6,1,5
5772,boreal,bees,6,0,6
5784,mediterranean,bees,7,0,7
5784,mediterranean,hoverflies,3,0,3
5785,mediterranean,bees,5,0,5
5785,mediterranean,hoverflies,1,0,1
5786,mediterranean,bees,9,0,9
5786,mediterranean,hoverflies,7,0,7
5787,mediterranean,bees,22,0,22
5787,mediterranean,hoverflies,21,2,19
5788,mediterranean,bees,22,5,17
5788,mediterranean,hoverflies,12,2,10
5789,alpine,bees,9,2,7
5789,alpine,hoverflies,10,8,2
5790,continental,bees,1,1,0
5790,continental,hoverflies,4,1,3
5791,continental,bees,2,1,1
5791,continental,hoverflies,1,1,0
5792,continental,bees,2,0,2
5792,continental,hoverflies,18,1,17
5793,continental,bees,13,7,6
5793,continental,hoverflies,19,4,15
5794,continental,bees,4,0,4
5801,continental,bees,9,3,6
5802,continental,bees,5,3,2
5806,boreal,bees,8,0,8
5807,boreal,bees,18,1,17
5807,boreal,hoverflies,1,0,1
5808,boreal,bees,13,1,12
5808,boreal,hoverflies,1,0,1
5811,boreal,bees,56,14,42
5811,boreal,hoverflies,21,5,16
5812,boreal,bees,37,2,35
5812,boreal,hoverflies,10,2,8
5813,boreal,bees,12,0,12
5813,boreal,hoverflies,3,0,3
5814,boreal,bees,22,4,18
5814,boreal,hoverflies,13,1,12
5815,boreal,bees,68,37,31
5815,boreal,hoverflies,43,21,22
5816,boreal,bees,77,43,34
5816,boreal,hoverflies,11,2,9
5817,boreal,bees,52,18,34
5817,boreal,hoverflies,24,1,23
5818,boreal,bees,24,9,15
5818,boreal,hoverflies,24,4,20
5819,boreal,bees,20,1,19
5819,boreal,hoverflies,8,1,7
5824,boreal,bees,7,1,6
5837,mediterranean,bees,7,0,7
5837,mediterranean,hoverflies,3,0,3
5838,mediterranean,bees,3,0,3
5838,mediterranean,hoverflies,4,0,4
5839,mediterranean,bees,19,2,17
5839,mediterranean,hoverflies,19,4,15
5840,mediterranean,bees,16,2,14
5840,mediterranean,hoverflies,13,1,12
5841,alpine,bees,6,3,3
5841,alpine,hoverflies,10,4,6
5842,continental,bees,19,13,6
5842,continental,hoverflies,14,11,3
5843,continental,bees,4,1,3
5843,continental,hoverflies,6,0,6
5844,continental,bees,19,9,10
5844,continental,hoverflies,18,0,18
5845,continental,bees,1,0,1
5845,continental,hoverflies,25,1,24
5846,continental,bees,6,2,4
5846,continental,hoverflies,7,2,5
5850,continental,bees,4,1,3
5851,alpine,bees,3,3,0
5854,continental,bees,7,1,6
5859,boreal,bees,30,11,19
5859,boreal,hoverflies,4,0,4
5860,boreal,bees,22,0,22
5860,boreal,hoverflies,1,0,1
5863,boreal,bees,40,8,32
5863,boreal,hoverflies,14,3,11
5864,boreal,bees,62,15,47
5864,boreal,hoverflies,23,8,15
5865,boreal,bees,23,0,23
5865,boreal,hoverflies,12,0,12
5866,boreal,bees,1,0,1
5866,boreal,hoverflies,2,0,2
5867,boreal,bees,6,1,5
5867,boreal,hoverflies,3,0,3
5868,boreal,bees,52,18,34
5868,boreal,hoverflies,21,4,17
5869,boreal,bees,12,3,9
5869,boreal,hoverflies,4,0,4
5870,boreal,bees,51,11,40
5870,boreal,hoverflies,23,3,20
5871,boreal,bees,9,0,9
5871,boreal,hoverflies,11,1,10
5877,boreal,bees,2,0,2
5889,mediterranean,bees,4,1,3
5890,mediterranean,bees,1,0,1
5890,mediterranean,hoverflies,3,1,2
5891,mediterranean,bees,2,0,2
5891,mediterranean,hoverflies,2,0,2
5892,mediterranean,bees,20,1,19
5892,mediterranean,hoverflies,4,0,4
5893,mediterranean,bees,9,2,7
5893,mediterranean,hoverflies,6,1,5
5894,continental,bees,13,4,9
5894,continental,hoverflies,4,4,0
5895,continental,bees,1,1,0
5895,continental,hoverflies,7,0,7
5896,continental,bees,4,0,4
5896,continental,hoverflies,10,0,10
5897,continental,bees,3,2,1
5897,continental,hoverflies,4,0,4
5898,continental,bees,4,0,4
5898,continental,hoverflies,11,0,11
5899,alpine,bees,1,0,1
5899,alpine,hoverflies,2,0,2
5900,continental,bees,3,1,2
5903,alpine,bees,1,0,1
5903,alpine,hoverflies,4,2,2
5905,continental,bees,6,4,2
5905,continental,hoverflies,1,0,1
5908,continental,bees,2,2,0
5912,boreal,bees,13,3,10
5912,boreal,hoverflies,3,1,2
5913,boreal,bees,6,0,6
5916,boreal,bees,38,5,33
5916,boreal,hoverflies,16,3,13
5917,boreal,bees,10,2,8
5918,boreal,bees,7,1,6
5918,boreal,hoverflies,3,0,3
5919,boreal,bees,4,4,0
5920,boreal,bees,17,4,13
5920,boreal,hoverflies,17,0,17
5921,boreal,bees,65,26,39
5921,boreal,hoverflies,31,7,24
5922,boreal,bees,63,26,37
5922,boreal,hoverflies,18,7,11
5923,boreal,bees,19,8,11
5923,boreal,hoverflies,11,0,11
5941,mediterranean,bees,2,0,2
5942,mediterranean,bees,20,1,19
5942,mediterranean,hoverflies,8,1,7
5943,mediterranean,bees,14,3,11
5943,mediterranean,hoverflies,3,1,2
5944,mediterranean,bees,18,2,16
5944,mediterranean,hoverflies,8,0,8
5945,mediterranean,bees,6,1,5
5945,mediterranean,hoverflies,5,0,5
5946,mediterranean,bees,10,3,7
5946,mediterranean,hoverflies,10,4,6
5947,continental,bees,5,3,2
5947,continental,hoverflies,3,1,2
5948,continental,bees,8,2,6
5948,continental,hoverflies,15,0,15
5949,continental,bees,4,3,1
5949,continental,hoverflies,20,0,20
5953,alpine,bees,3,1,2
5953,alpine,hoverflies,1,0,1
5955,alpine,bees,2,0,2
5956,alpine,hoverflies,2,0,2
5965,boreal,bees,16,4,12
5965,boreal,hoverflies,1,0,1
5968,boreal,bees,24,4,20
5968,boreal,hoverflies,6,0,6
5969,boreal,bees,12,3,9
5972,boreal,bees,21,20,1
5972,boreal,hoverflies,3,2,1
5973,boreal,bees,13,8,5
5973,boreal,hoverflies,4,1,3
5974,boreal,bees,40,22,18
5974,boreal,hoverflies,20,4,16
5975,boreal,bees,24,4,20
5975,boreal,hoverflies,12,2,10
5993,mediterranean,bees,13,0,13
5993,mediterranean,hoverflies,1,0,1
5994,mediterranean,bees,45,13,32
5994,mediterranean,hoverflies,4,2,2
5995,mediterranean,bees,25,4,21
5995,mediterranean,hoverflies,5,0,5
5996,mediterranean,bees,7,1,6
5996,mediterranean,hoverflies,4,0,4
5997,mediterranean,bees,11,1,10
5997,mediterranean,hoverflies,4,2,2
5998,mediterranean,bees,10,1,9
5998,mediterranean,hoverflies,3,1,2
5999,continental,bees,10,2,8
5999,continental,hoverflies,10,2,8
6000,continental,hoverflies,7,2,5
6001,continental,bees,9,5,4
6001,continental,hoverflies,4,0,4
6002,continental,bees,6,4,2
6002,continental,hoverflies,2,0,2
6006,continental,bees,7,1,6
6006,continental,hoverflies,1,0,1
6008,alpine,bees,2,0,2
6008,alpine,hoverflies,1,1,0
6010,continental,bees,4,3,1
6021,boreal,bees,9,1,8
6023,boreal,bees,3,0,3
6023,boreal,hoverflies,3,0,3
6024,boreal,bees,10,8,2
6024,boreal,hoverflies,3,0,3
6025,boreal,bees,12,12,0
6025,boreal,hoverflies,2,2,0
6026,boreal,bees,6,3,3
6026,boreal,hoverflies,3,1,2
6027,boreal,bees,13,0,13
6027,boreal,hoverflies,7,0,7
6028,boreal,bees,5,0,5
6028,boreal,hoverflies,11,0,11
6033,boreal,bees,2,0,2
6046,mediterranean,bees,27,3,24
6046,mediterranean,hoverflies,3,0,3
6047,mediterranean,bees,42,8,34
6047,mediterranean,hoverflies,14,0,14
6048,mediterranean,bees,20,1,19
6048,mediterranean,hoverflies,9,2,7
6049,mediterranean,bees,10,4,6
6050,mediterranean,bees,38,7,31
6050,mediterranean,hoverflies,26,4,22
6051,mediterranean,bees,14,8,6
6051,mediterranean,hoverflies,6,3,3
6052,continental,bees,2,1,1
6052,continental,hoverflies,4,3,1
6053,continental,bees,10,6,4
6053,continental,hoverflies,6,2,4
6054,continental,bees,4,2,2
6054,continental,hoverflies,1,0,1
6056,continental,bees,2,1,1
6061,alpine,bees,1,0,1
6061,alpine,hoverflies,3,0,3
6062,continental,bees,2,2,0
6077,boreal,bees,15,14,1
6077,boreal,hoverflies,3,2,1
6078,boreal,bees,4,3,1
6078,boreal,hoverflies,4,2,2
6079,boreal,bees,21,15,6
6079,boreal,hoverflies,9,7,2
6080,boreal,bees,5,0,5
6080,boreal,hoverflies,2,0,2
6098,mediterranean,bees,25,1,24
6098,mediterranean,hoverflies,4,0,4
6099,mediterranean,bees,38,10,28
6099,mediterranean,hoverflies,20,1,19
6100,mediterranean,bees,30,5,25
6100,mediterranean,hoverflies,11,2,9
6101,mediterranean,bees,20,7,13
6101,mediterranean,hoverflies,1,0,1
6102,mediterranean,bees,14,1,13
6102,mediterranean,hoverflies,9,1,8
6103,mediterranean,bees,22,6,16
6103,mediterranean,hoverflies,12,1,11
6104,mediterranean,bees,19,10,9
6104,mediterranean,hoverflies,12,3,9
6105,continental,bees,13,5,8
6105,continental,hoverflies,8,3,5
6106,continental,bees,11,5,6
6106,continental,hoverflies,5,2,3
6108,continental,bees,2,1,1
6108,continental,hoverflies,4,2,2
6110,continental,bees,2,1,1
6110,continental,hoverflies,2,1,1
6111,continental,bees,2,0,2
6112,alpine,bees,2,1,1
6114,continental,bees,2,1,1
6124,boreal,bees,1,0,1
6124,boreal,hoverflies,3,0,3
6128,boreal,bees,1,1,0
6128,boreal,hoverflies,3,2,1
6129,boreal,bees,5,3,2
6129,boreal,hoverflies,13,1,12
6130,boreal,bees,10,10,0
6131,boreal,bees,3,2,1
6131,boreal,hoverflies,1,0,1
6150,mediterranean,bees,12,0,12
6150,mediterranean,hoverflies,1,0,1
6151,mediterranean,bees,43,7,36
6151,mediterranean,hoverflies,24,2,22
6152,mediterranean,bees,42,9,33
6152,mediterranean,hoverflies,10,1,9
6153,mediterranean,bees,32,9,23
6153,mediterranean,hoverflies,11,1,10
6154,mediterranean,bees,22,4,18
6154,mediterranean,hoverflies,13,3,10
6156,mediterranean,bees,5,2,3
6156,mediterranean,hoverflies,8,1,7
6157,alpine,bees,44,12,32
6157,alpine,hoverflies,10,3,7
6158,continental,bees,1,0,1
6158,continental,hoverflies,5,3,2
6159,continental,bees,4,3,1
6159,continental,hoverflies,1,0,1
6163,continental,bees,5,1,4
6167,continental,bees,2,2,0
6169,continental,bees,1,0,1
6169,continental,hoverflies,2,0,2
6180,boreal,bees,8,5,3
6180,boreal,hoverflies,9,9,0
6181,boreal,bees,1,1,0
6181,boreal,hoverflies,10,1,9
6182,boreal,bees,1,1,0
6182,boreal,hoverflies,3,0,3
6184,boreal,bees,3,1,2
6184,boreal,hoverflies,1,1,0
6203,mediterranean,bees,27,4,23
6203,mediterranean,hoverflies,4,1,3
6204,mediterranean,bees,25,3,22
6204,mediterranean,hoverflies,3,0,3
6205,mediterranean,bees,8,0,8
6206,mediterranean,bees,5,0,5
6206,mediterranean,hoverflies,4,0,4
6208,mediterranean,bees,14,1,13
6208,mediterranean,hoverflies,4,1,3
6209,mediterranean,bees,10,0,10
6209,mediterranean,hoverflies,5,1,4
6210,alpine,bees,10,2,8
6210,alpine,hoverflies,2,0,2
6211,continental,bees,2,1,1
6211,continental,hoverflies,1,1,0
6215,continental,bees,4,0,4
6215,continental,hoverflies,3,0,3
6217,alpine,hoverflies,5,0,5
6219,continental,bees,7,7,0
6221,continental,bees,1,0,1
6221,continental,hoverflies,3,0,3
6222,continental,bees,2,0,2
6222,continental,hoverflies,2,0,2
6234,boreal,hoverflies,4,0,4
6236,boreal,bees,13,11,2
6236,boreal,hoverflies,3,2,1
6237,boreal,bees,1,0,1
6237,boreal,hoverflies,2,0,2
6238,boreal,bees,2,2,0
6255,mediterranean,bees,4,0,4
6255,mediterranean,hoverflies,1,1,0
6256,mediterranean,bees,12,0,12
6256,mediterranean,hoverflies,3,0,3
6257,mediterranean,bees,42,12,30
6257,mediterranean,hoverflies,3,1,2
6258,mediterranean,bees,2,0,2
6258,mediterranean,hoverflies,2,0,2
6259,mediterranean,bees,11,0,11
6259,mediterranean,hoverflies,6,0,6
6260,mediterranean,bees,15,1,14
6260,mediterranean,hoverflies,5,0,5
6261,mediterranean,bees,14,4,10
6261,mediterranean,hoverflies,4,3,1
6262,alpine,bees,4,0,4
6262,alpine,hoverflies,4,0,4
6263,continental,bees,1,0,1
6263,continental,hoverflies,3,1,2
6267,alpine,bees,2,2,0
6268,continental,bees,3,0,3
6270,alpine,bees,1,0,1
6270,alpine,hoverflies,2,0,2
6282,boreal,hoverflies,7,0,7
6289,boreal,bees,2,1,1
6290,boreal,bees,3,3,0
6290,boreal,hoverflies,4,0,4
6291,boreal,bees,2,2,0
6291,boreal,hoverflies,1,1,0
6308,mediterranean,bees,16,0,16
6308,mediterranean,hoverflies,1,0,1
6309,mediterranean,bees,11,0,11
6309,mediterranean,hoverflies,4,0,4
6310,mediterranean,bees,33,12,21
6310,mediterranean,hoverflies,21,2,19
6311,mediterranean,bees,4,0,4
6311,mediterranean,hoverflies,2,0,2
6313,mediterranean,bees,5,0,5
6313,mediterranean,hoverflies,1,0,1
6314,mediterranean,bees,10,2,8
6314,mediterranean,hoverflies,15,3,12
6315,alpine,bees,2,1,1
6315,alpine,hoverflies,2,0,2
6316,alpine,bees,4,0,4
6316,alpine,hoverflies,2,0,2
6317,continental,bees,3,0,3
6317,continental,hoverflies,2,2,0
6320,continental,bees,4,1,3
6320,continental,hoverflies,1,0,1
6321,alpine,bees,6,1,5
6322,alpine,bees,3,2,1
6324,continental,bees,7,7,0
6324,continental,hoverflies,1,0,1
6341,boreal,bees,3,2,1
6341,boreal,hoverflies,2,1,1
6342,boreal,bees,4,1,3
6342,boreal,hoverflies,1,0,1
6343,boreal,bees,5,1,4
6343,boreal,hoverflies,2,0,2
6362,mediterranean,bees,30,6,24
6362,mediterranean,hoverflies,5,0,5
6363,mediterranean,bees,18,8,10
6363,mediterranean,hoverflies,8,2,6
6364,mediterranean,bees,2,0,2
6365,mediterranean,bees,8,0,8
6365,mediterranean,hoverflies,1,0,1
6366,mediterranean,bees,12,2,10
6366,mediterranean,hoverflies,8,0,8
6367,alpine,bees,11,2,9
6367,alpine,hoverflies,10,1,9
6368,continental,bees,11,1,10
6372,alpine,bees,2,1,1
6372,alpine,hoverflies,1,0,1
6373,continental,bees,2,0,2
6373,continental,hoverflies,1,0,1
6374,alpine,bees,1,0,1
6374,alpine,hoverflies,2,0,2
6390,boreal,bees,1,1,0
6390,boreal,hoverflies,5,0,5
6393,boreal,bees,1,0,1
6393,boreal,hoverflies,4,0,4
6394,boreal,bees,2,1,1
6395,boreal,bees,1,1,0
6395,boreal,hoverflies,10,2,8
6412,mediterranean,bees,4,0,4
6412,mediterranean,hoverflies,1,0,1
6415,mediterranean,bees,25,7,18
6415,mediterranean,hoverflies,8,3,5
6416,mediterranean,bees,8,3,5
6416,mediterranean,hoverflies,1,0,1
6419,mediterranean,bees,13,2,11
6419,mediterranean,hoverflies,6,0,6
6420,alpine,bees,10,1,9
6420,alpine,hoverflies,3,1,2
6421,continental,bees,5,1,4
6421,continental,hoverflies,3,1,2
6426,alpine,bees,3,0,3
6426,alpine,hoverflies,1,0,1
6427,continental,bees,3,1,2
6429,continental,hoverflies,3,0,3
6446,boreal,bees,2,2,0
6446,boreal,hoverflies,2,2,0
6447,boreal,bees,3,2,1
6447,boreal,hoverflies,10,2,8
6448,boreal,bees,2,2,0
6448,boreal,hoverflies,5,1,4
6464,mediterranean,bees,34,3,31
6464,mediterranean,hoverflies,17,1,16
6467,mediterranean,bees,7,3,4
6467,mediterranean,hoverflies,3,1,2
6468,mediterranean,bees,3,1,2
6471,mediterranean,bees,8,3,5
6471,mediterranean,hoverflies,5,2,3
6472,continental,bees,1,0,1
6472,continental,hoverflies,2,1,1
6473,continental,bees,9,3,6
6474,continental,bees,3,1,2
6474,continental,hoverflies,2,1,1
6476,continental,bees,1,0,1
6476,continental,hoverflies,5,2,3
6479,continental,bees,8,1,7
6499,boreal,bees,2,2,0
6500,boreal,bees,1,0,1
6500,boreal,hoverflies,8,0,8
6516,mediterranean,bees,6,1,5
6516,mediterranean,hoverflies,3,0,3
6517,mediterranean,bees,7,1,6
6517,mediterranean,hoverflies,4,0,4
6519,mediterranean,bees,5,2,3
6519,mediterranean,hoverflies,2,0,2
