"","family","scientificName","Group","1921-1940","1941-1960","1961-1980","1981-2000","2001-2020","trend_mediterranean","sde_mediterranean","trend_alpine","sde_alpine","trend_atlantic","sde_atlantic","trend_continental","sde_continental","trend_boreal","sde_boreal"
"914","Apidae","Nomada rhenana","bees",98,104,101,41,21,-0.0175386272591011,0.0111895584233883,-0.0364484793310463,0.0118747228456759,-0.0789933564580891,0.0187400228709345,-0.0472252399987296,0.00884353140043757,NA,NA
"915","Apidae","Nomada roberjeotiana","bees",222,352,345,110,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","Apidae","Nomada rostrata","bees",3,4,11,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","Apidae","Nomada rubiginosa","bees",0,2,4,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","Apidae","Nomada rubricollis","bees",0,0,5,6,199,0.425241545398618,0.311234528651349,NA,NA,NA,NA,NA,NA,NA,NA
"919","Apidae","Nomada rubricoxa","bees",0,19,30,59,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","Apidae","Nomada rubriventris","bees",0,0,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","Apidae","Nomada ruficornis","bees",584,611,1036,2299,6206,0.0458691107985406,0.0204088075087099,0.00407972115230446,0.00467468744625598,-0.00259843043533105,0.00424835025123067,0.00486492897349522,0.00474903192288617,-0.0306223359747773,0.00920261290518706
"922","Apidae","Nomada rufipes","bees",468,513,1074,1755,3390,0.0041804293707838,0.0109375992915428,-0.00660777155706188,0.0049818153562887,-0.00161886163035275,0.00460629734995917,-0.00780491482132576,0.00376862832378483,-0.00546183609594065,0.00651306399588882
"923","Apidae","Nomada rufoabdominalis","bees",4,3,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","Apidae","Nomada sabulosa","bees",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","Apidae","Nomada sanguinea","bees",5,10,39,54,52,-0.0360166634472425,0.0310897021892778,NA,NA,0.0566321866297575,0.0418240383215026,NA,NA,NA,NA
"926","Apidae","Nomada scheuchli","bees",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","Apidae","Nomada serricornis","bees",0,3,6,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","Apidae","Nomada sexfasciata","bees",186,166,216,320,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","Apidae","Nomada sheppardana","bees",176,168,446,997,1829,0.0808880553716339,0.0123663883292356,0.00712493509054313,0.0138485753545355,-0.00276216023200624,0.0031819063786925,0.031345955784164,0.00494513613562078,NA,NA
"930","Apidae","Nomada sicula","bees",0,2,47,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","Apidae","Nomada signata","bees",138,215,210,491,1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","Apidae","Nomada similis","bees",111,64,98,160,292,0.0181589605266616,0.0127360910339869,-0.0351053167498899,0.0109765135673746,-0.0460115563053598,0.0097645822689627,-0.019077653427149,0.0173286078080271,0.0141121472882379,0.0175261653626112
"933","Apidae","Nomada simulatrix","bees",0,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","Apidae","Nomada smiti","bees",0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","Apidae","Nomada standfussi","bees",0,0,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","Apidae","Nomada stigma","bees",53,75,76,75,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","Apidae","Nomada stoeckherti","bees",0,9,21,6,25,NA,NA,NA,NA,NA,NA,-0.000687191189011585,0.00957868635426084,NA,NA
"938","Apidae","Nomada striata","bees",397,526,723,705,1698,-0.00637252624600413,0.00527628544459875,-0.0033086898953963,0.00396633588010282,-0.0350818078822134,0.00503866844052187,-0.00631774050966291,0.00269815253405796,-0.0476812307672288,0.00723347827618349
"939","Apidae","Nomada subcornuta","bees",14,33,6,10,103,NA,NA,NA,NA,0.584402455527499,0.248697290171753,-0.109492876514519,0.0495360391438315,-0.1058605884017,0.0289086347935883
"940","Apidae","Nomada succincta","bees",174,224,510,704,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","Apidae","Nomada sybarita","bees",0,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","Apidae","Nomada symphyti","bees",5,21,41,13,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","Apidae","Nomada tarsalis","bees",0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","Apidae","Nomada tenella","bees",5,3,13,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","Apidae","Nomada teunisseni","bees",0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","Apidae","Nomada thersites","bees",1,2,6,7,17,-0.0510187387154362,0.0375203622941478,NA,NA,NA,NA,NA,NA,NA,NA
"947","Apidae","Nomada tormentillae","bees",10,30,75,58,148,NA,NA,-0.00687247604711953,0.0117866038061538,0.00183819909425755,0.0202403241777947,0.0126944457091608,0.0143800629574728,-0.0221477787880338,0.00438446248438875
"948","Apidae","Nomada trapeziformis","bees",8,6,13,3,1,NA,NA,NA,NA,NA,NA,-0.220664427273049,0.161456876879542,NA,NA
"949","Apidae","Nomada tridentirostris","bees",2,9,32,57,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","Apidae","Nomada trispinosa","bees",0,18,87,38,40,-0.0484454823329172,0.0274310479495346,-0.000538608295204286,0.0236585257312167,NA,NA,-0.167004449081676,0.0613624496684574,NA,NA
"951","Apidae","Nomada tuberculifera","bees",0,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","Apidae","Nomada umbrosa","bees",0,0,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","Apidae","Nomada unica","bees",0,0,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","Apidae","Nomada unispinosa","bees",0,0,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","Apidae","Nomada verna","bees",3,5,9,24,31,0.0435213581280241,0.0234660226904768,NA,NA,NA,NA,0.0280849581946051,0.0125883701456706,NA,NA
"956","Apidae","Nomada villosa","bees",28,38,111,69,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","Apidae","Nomada warnckei","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","Apidae","Nomada yermasoyiae","bees",0,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","Apidae","Nomada zonata","bees",14,36,77,108,1378,0.161697891585361,0.0422263796739306,0.0087176865670223,0.0103350425384406,0.21265302165157,0.0214253017186947,0.142874549344027,0.0226738032117843,-0.0290123401476072,0.0333283125364956
"960","Apidae","Parammobatodes minutus","bees",0,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","Apidae","Pasites maculatus","bees",14,31,51,42,138,0.424317853012097,0.218174696256284,0.0814457542058137,0.078792645593701,NA,NA,0.0779991251611339,0.0406696089151503,NA,NA
"962","Apidae","Schmiedeknechtia oraniensis","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","Apidae","Tarsalia ancyliformis","bees",2,6,0,2,5,0.0288545533550679,0.0418281499043127,NA,NA,NA,NA,NA,NA,NA,NA
"964","Apidae","Tarsalia hirtipes","bees",2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","Apidae","Tetralonia alticincta","bees",5,4,40,55,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","Apidae","Tetralonia cinctella","bees",0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","Apidae","Tetralonia dentata","bees",34,37,77,78,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","Apidae","Tetralonia fulvescens","bees",2,13,27,59,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","Apidae","Tetralonia gennargentui","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","Apidae","Tetralonia glauca","bees",2,4,6,13,24,0.117961991523938,0.0633409319792286,NA,NA,NA,NA,NA,NA,NA,NA
"971","Apidae","Tetralonia graja","bees",0,5,9,27,24,0.029167007492123,0.0116672008579313,NA,NA,NA,NA,NA,NA,NA,NA
"972","Apidae","Tetralonia iberica","bees",0,1,2,4,21,0.0779921008078475,0.0587419063137019,NA,NA,NA,NA,NA,NA,NA,NA
"973","Apidae","Tetralonia inulae","bees",4,10,13,22,20,NA,NA,-0.00468976866266187,0.0182728578707434,NA,NA,0.139105031476163,0.105477240305503,NA,NA
"974","Apidae","Tetralonia julliani","bees",0,1,10,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","Apidae","Tetralonia lyncea","bees",0,0,4,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","Apidae","Tetralonia malvae","bees",65,47,51,58,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","Apidae","Tetralonia nana","bees",7,16,40,29,55,0.0231864390828227,0.0117751338453647,NA,NA,NA,NA,0.0899959858808408,0.0345786687946854,NA,NA
"978","Apidae","Tetralonia pollinosa","bees",2,0,2,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","Apidae","Tetralonia salicariae","bees",47,36,84,84,155,0.00541383240638861,0.0161109700386599,-0.00751892650090528,0.00807476473265375,0.0532596299612806,0.0475474246133497,0.000901117535229634,0.00848740019278749,NA,NA
"980","Apidae","Tetralonia scabiosae","bees",2,5,19,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","Apidae","Tetralonia strigata","bees",0,1,4,30,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","Apidae","Tetralonia vicina","bees",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","Apidae","Thyreus affinis","bees",12,35,24,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","Apidae","Thyreus elegans","bees",4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","Apidae","Thyreus hellenicus","bees",2,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","Apidae","Thyreus hirtus","bees",35,43,68,30,68,-0.084149076621604,0.0195772953515959,-0.0116536720740691,0.0111682772010468,NA,NA,NA,NA,NA,NA
"987","Apidae","Thyreus histrionicus","bees",29,45,109,77,178,0.00920162074591656,0.00769407627671633,-0.0293719775558326,0.00982558267399927,NA,NA,0.0102950857424752,0.019513140460062,NA,NA
"988","Apidae","Thyreus orbatus","bees",172,89,214,104,141,-0.0370343490973221,0.0104470453440279,-0.0428907022203354,0.0104634921496663,0.00157319165964296,0.00804345232423683,-0.0422415212527955,0.00315715256393766,NA,NA
"989","Apidae","Thyreus picaron","bees",6,4,9,5,13,-0.0719781603954243,0.0661967331508071,0.145689388166552,0.106482585093899,NA,NA,NA,NA,NA,NA
"990","Apidae","Thyreus ramosus","bees",40,52,123,86,185,0.0136180051053637,0.00725128683816805,0.00281259763368171,0.00625868004920879,-0.035457498732178,0.0235031801269675,-0.0254241176745875,0.0124068865965127,NA,NA
"991","Apidae","Thyreus scutellaris","bees",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","Apidae","Thyreus truncatus","bees",9,16,23,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","Apidae","Triepeolus tristis","bees",11,18,7,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","Apidae","Xylocopa amedaei","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","Apidae","Xylocopa cantabrita","bees",2,7,34,30,28,0.000722613905445895,0.0136108269844508,NA,NA,NA,NA,NA,NA,NA,NA
"996","Apidae","Xylocopa iris","bees",28,13,38,42,212,-0.0534636614974297,0.0225604751815511,0.0330664064938393,0.0130290287901631,NA,NA,0.0774570433417594,0.0119241019178243,NA,NA
"997","Apidae","Xylocopa olivieri","bees",0,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","Apidae","Xylocopa valga","bees",56,37,59,88,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","Apidae","Xylocopa violacea","bees",121,90,135,235,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","Colletidae","Colletes abeillei","bees",3,24,23,68,156,0.00458654222197056,0.00518405465461421,NA,NA,NA,NA,NA,NA,NA,NA
"1001","Colletidae","Colletes acutiformis","bees",0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","Colletidae","Colletes acutus","bees",0,6,10,12,67,-0.00692600055529004,0.0215659569407205,NA,NA,NA,NA,NA,NA,NA,NA
"1003","Colletidae","Colletes albomaculatus","bees",4,34,33,96,152,-0.00314029002549671,0.00484966884763455,NA,NA,NA,NA,NA,NA,NA,NA
"1004","Colletidae","Colletes anceps","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","Colletidae","Colletes anchusae","bees",10,0,5,1,3,NA,NA,NA,NA,NA,NA,0.0405345790001382,0.0346726665646604,NA,NA
"1006","Colletidae","Colletes brevigena","bees",11,3,20,21,103,0.0274306057876734,0.0115456979804531,NA,NA,NA,NA,-0.0782699790057495,0.0343967532334787,NA,NA
"1007","Colletidae","Colletes canescens","bees",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","Colletidae","Colletes carinatus","bees",1,1,10,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","Colletidae","Colletes cariniger","bees",0,2,7,12,43,-0.0176318969923276,0.0296791176132045,NA,NA,NA,NA,NA,NA,NA,NA
"1010","Colletidae","Colletes caskanus","bees",0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","Colletidae","Colletes caspicus","bees",4,4,0,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","Colletidae","Colletes chengtehensis","bees",5,23,14,18,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Colletidae","Colletes collaris","bees",11,4,18,28,55,0.0747613662161577,0.00583620384607377,NA,NA,NA,NA,-0.106605169276837,0.0828073809794931,NA,NA
"1014","Colletidae","Colletes conradti","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","Colletidae","Colletes creticus","bees",0,0,11,19,12,-0.0906946466184425,0.0697972273817935,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Colletidae","Colletes cunicularius","bees",156,228,317,935,8468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","Colletidae","Colletes cyprius","bees",7,5,0,9,20,-0.0870504115438258,0.0650935277061957,NA,NA,NA,NA,NA,NA,NA,NA
"1018","Colletidae","Colletes daviesanus","bees",261,657,1401,2262,5585,0.00665760292236226,0.0269255684278771,-0.00869029203920668,0.00388100645784747,0.0206274807614081,0.00298864166752568,0.017988697991519,0.00332500979182165,-0.00142031984244551,0.00884265749101922
"1019","Colletidae","Colletes dinizi","bees",0,0,1,3,24,0.0582217823849104,0.0441420931787501,NA,NA,NA,NA,NA,NA,NA,NA
"1020","Colletidae","Colletes dusmeti","bees",0,11,12,14,32,-0.0708092263722527,0.0310713974192579,NA,NA,NA,NA,NA,NA,NA,NA
"1021","Colletidae","Colletes eous","bees",9,10,41,118,126,0.0201493469074388,0.00555829966754965,NA,NA,0.108605518361034,0.0836288730348646,-0.00829745022529038,0.0407749611382489,NA,NA
"1022","Colletidae","Colletes escalerai","bees",0,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Colletidae","Colletes floralis","bees",117,53,84,221,604,0.0117797922038932,0.044380919387699,-0.018047603242739,0.00566022542961643,-0.0292622081436557,0.00849824234753523,0.000200132983065646,0.0127786630363084,-0.03819802370609,0.00853758898523362
"1024","Colletidae","Colletes fodiens","bees",99,242,267,856,1698,-0.00526394997283734,0.0121920145294934,-0.0126909997183744,0.00749156573837333,0.0268338499063358,0.00424071958041879,-0.00983757838463121,0.00619699962429951,-0.0238862452420446,0.0102839130821623
"1025","Colletidae","Colletes foveolaris","bees",0,4,15,39,30,-0.0437095369844048,0.0100210643362487,NA,NA,NA,NA,NA,NA,NA,NA
"1026","Colletidae","Colletes gallicus","bees",8,11,7,26,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","Colletidae","Colletes graeffei","bees",0,2,10,15,33,NA,NA,-0.0126814229545496,0.0100538259313594,NA,NA,0.286778089628052,0.162557239247359,NA,NA
"1028","Colletidae","Colletes halophilus","bees",8,27,195,187,655,NA,NA,NA,NA,0.00671581776146477,0.00693263993829042,NA,NA,NA,NA
"1029","Colletidae","Colletes hederae","bees",8,8,3,460,5641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","Colletidae","Colletes hethiticus","bees",0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","Colletidae","Colletes hylaeiformis","bees",22,17,31,82,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Colletidae","Colletes impunctatus","bees",35,92,82,166,402,NA,NA,7.20563709311275e-05,0.00352775258077429,-0.0185925708931026,0.0120808444339608,0.0100515916880041,0.0190229287933754,-0.0140823995575747,0.00591025363556515
"1033","Colletidae","Colletes inexpectatus","bees",5,17,24,30,20,NA,NA,NA,NA,NA,NA,-0.0204630574046396,0.0137315328233647,NA,NA
"1034","Colletidae","Colletes intricans","bees",0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","Colletidae","Colletes jansmiti","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","Colletidae","Colletes kozlovi","bees",0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","Colletidae","Colletes ligatus","bees",0,8,11,9,15,0.00126479388955533,0.0117961776328816,NA,NA,NA,NA,NA,NA,NA,NA
"1038","Colletidae","Colletes maidli","bees",18,4,32,72,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","Colletidae","Colletes marginatus","bees",76,110,175,379,665,0.108392545448606,0.0223807603644636,-0.058840497207984,0.0196765601540837,-0.00811474328072519,0.0052647604925783,-0.0348677830579199,0.0102734431860465,-0.0700180544270353,0.0138512979193624
"1040","Colletidae","Colletes merceti","bees",1,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","Colletidae","Colletes meyeri","bees",1,0,3,18,1,0.00808799726905028,0.0244910698552041,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Colletidae","Colletes mlokossewiczi","bees",20,32,88,68,69,-0.0351047804555371,0.0115364223377226,-0.0529066820328191,0.0236011127989813,NA,NA,0.0713690056732497,0.0320391347361565,NA,NA
"1043","Colletidae","Colletes nasutus","bees",4,24,29,11,15,NA,NA,-0.0530965554166279,0.0430878596504288,NA,NA,-0.138654944115506,0.0707716193303241,NA,NA
"1044","Colletidae","Colletes nigricans","bees",39,99,110,177,334,0.0013810072371121,0.00379133590142961,0.0057231945747032,0.00503765656806307,0.0430616653150376,0.0309292596612367,0.0019165662056104,0.0145885950392765,NA,NA
"1045","Colletidae","Colletes noskiewiczi","bees",1,1,7,6,6,0.0510779459791124,0.0472695883900345,NA,NA,NA,NA,NA,NA,NA,NA
"1046","Colletidae","Colletes pannonicus","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","Colletidae","Colletes perezi","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","Colletidae","Colletes pulchellus","bees",2,3,5,6,11,-0.00656697650554084,0.0104312916822874,NA,NA,NA,NA,NA,NA,NA,NA
"1049","Colletidae","Colletes punctatus","bees",5,19,3,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","Colletidae","Colletes schmidi","bees",0,1,3,11,4,-0.00736955246591141,0.0158528273905035,NA,NA,NA,NA,NA,NA,NA,NA
"1051","Colletidae","Colletes senilis","bees",0,0,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","Colletidae","Colletes sidemii","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","Colletidae","Colletes sierrensis","bees",0,0,7,16,18,NA,NA,0.433293285821494,0.303362760049165,NA,NA,NA,NA,NA,NA
"1054","Colletidae","Colletes similis","bees",176,203,427,1029,2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","Colletidae","Colletes squamulosus","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","Colletidae","Colletes standfussi","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","Colletidae","Colletes subnitens","bees",0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","Colletidae","Colletes succinctus","bees",329,294,584,1324,2843,-0.00874023015537097,0.00706828579059039,-0.00339055275628201,0.00674485357758484,0.0105927506479341,0.00274949678574649,0.0130909909607749,0.00531962529799537,-0.015114693003865,0.00485255784974255
"1059","Colletidae","Colletes tardus","bees",10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","Colletidae","Colletes tuberculatus","bees",1,2,11,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","Colletidae","Colletes tuberculiger","bees",2,2,8,2,3,-0.132996416922077,0.0940909991686199,NA,NA,NA,NA,NA,NA,NA,NA
"1062","Colletidae","Colletes wacki","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","Colletidae","Colletes wolfi","bees",0,1,5,21,1,0.307388614847405,0.138638462746703,NA,NA,NA,NA,-0.0108768681374387,0.0277180095804675,NA,NA
"1064","Colletidae","Hylaeus absolutus","bees",0,2,5,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","Colletidae","Hylaeus adriaticus","bees",1,0,46,40,15,-0.0226685434293622,0.0483483975396715,NA,NA,NA,NA,NA,NA,NA,NA
"1066","Colletidae","Hylaeus alpinus","bees",15,15,67,276,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","Colletidae","Hylaeus angustatus","bees",47,59,208,807,2383,-0.00172834103535111,0.00545718833569302,0.0192820620075029,0.00393781484778639,0.0211174056851973,0.0159362899258957,0.00712476273482157,0.00360994924586727,0.00784878837182781,0.0131034011760758
"1068","Colletidae","Hylaeus annularis","bees",2,25,21,98,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","Colletidae","Hylaeus annulatus","bees",136,208,305,1656,1722,NA,NA,-0.000344274726333981,0.00390611551481175,0.0118404022442889,0.0136352152135962,0.0225517970096405,0.0117515570593254,-0.0265311500564263,0.00314585327000312
"1070","Colletidae","Hylaeus biarmicus","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","Colletidae","Hylaeus bifasciatus","bees",12,19,1,10,16,-0.0297262037292456,0.0257318313311142,NA,NA,-0.168153158421055,0.121810938629253,-0.0499228308912438,0.0142467064272547,NA,NA
"1072","Colletidae","Hylaeus brachycephalus","bees",0,15,14,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","Colletidae","Hylaeus brevicornis","bees",282,435,1127,2409,4203,-0.07403723319359,0.0156443177548991,0.0270286953421881,0.00478137313440431,-0.0325153313642227,0.00826184998460069,0.021356757282857,0.00277268734600283,0.00585072134202422,0.00649730036184382
"1074","Colletidae","Hylaeus cardioscapus","bees",79,385,255,167,717,NA,NA,0.0605108195349328,0.0276592766838282,NA,NA,0.0379337848628851,0.0104111527157715,-0.0256446442927939,0.00502715730312121
"1075","Colletidae","Hylaeus clypearis","bees",27,48,155,689,780,0.00638947453305113,0.00692470494875266,0.0435111974525162,0.0133138132174339,-0.0198986786179387,0.00938695957515918,0.0109410994624834,0.00694376375500812,NA,NA
"1076","Colletidae","Hylaeus communis","bees",707,1234,3127,6601,15641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","Colletidae","Hylaeus conformis","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","Colletidae","Hylaeus confusus","bees",455,808,1803,3522,8919,0.00151522428039145,0.00585449825732728,0.0225054522622711,0.00231540726939286,-0.00317283403749074,0.0032063450605125,0.0144720535066946,0.00206597980765662,0.00150973011446859,0.00659758769371634
"1079","Colletidae","Hylaeus convergens","bees",0,0,1,9,3,-0.0144500571709242,0.0138210302316797,NA,NA,NA,NA,NA,NA,NA,NA
"1080","Colletidae","Hylaeus coriaceus","bees",10,12,35,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","Colletidae","Hylaeus cornutus","bees",28,23,174,579,690,-0.00349477627241278,0.0301522765731153,0.0328538532345838,0.0128679610075646,0.0499940472463393,0.00386390800659879,0.0612175269752584,0.00894617061572252,NA,NA
"1082","Colletidae","Hylaeus crassanus","bees",2,2,12,9,27,NA,NA,-0.0899251406815178,0.0480987543495043,NA,NA,NA,NA,NA,NA
"1083","Colletidae","Hylaeus deceptorius","bees",0,0,1,31,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","Colletidae","Hylaeus decipiens","bees",7,21,5,3,9,-0.0149335753909676,0.0500425704719763,-0.0680734947063064,0.0250962307257575,NA,NA,-0.0300283979595892,0.0143482602392425,NA,NA
"1085","Colletidae","Hylaeus difformis","bees",43,32,116,329,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","Colletidae","Hylaeus dilatatus","bees",29,363,402,1581,2707,0.0236407251022198,0.0119170804012207,0.0128497747468661,0.00627875131964781,0.0258198435634823,0.00611942983355749,0.0397075517572126,0.00442573665768016,0.0388351350158903,0.00942717941776634
"1087","Colletidae","Hylaeus duckei","bees",7,10,70,85,142,0.0551655316806133,0.0255514025311714,0.0638388398228368,0.0324271109366577,NA,NA,0.0300613468274271,0.0141958361117275,NA,NA
"1088","Colletidae","Hylaeus euryscapus","bees",9,16,70,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","Colletidae","Hylaeus friesei","bees",0,0,1,26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","Colletidae","Hylaeus garrulus","bees",0,2,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","Colletidae","Hylaeus gibbus","bees",85,137,208,333,956,0.0352536480975279,0.00906546426534551,0.0277230642792875,0.00954763841218388,0.0156731856304774,0.0115852326245045,-0.00194098309326333,0.00388636019612927,NA,NA
